--------------------2019-09-15 0:04:44----------------
--------------------2019-09-15 0:09:44----------------
1003 : 84
1006 : 40
4629 : 5
1014 : 8
3017 : 253
3013 : 369
3011 : 37
3014 : 472
1001 : 4
--------------------2019/9/15 18:59:58----------------
1002 : 1
1011 : 53
1025 : 1
4418 : 1
81 : 2
205 : 11
3018 : 62
3010 : 11
1010 : 41
4633 : 8
1003 : 87
1006 : 27
3030 : 3
1031 : 3
1014 : 14
3017 : 177
3013 : 222
3011 : 47
3014 : 464
1001 : 21
1032 : 1
--------------------2019/9/15 19:04:58----------------
4004 : 1
4416 : 1
1011 : 9
4017 : 1
1018 : 1
81 : 1
205 : 9
3018 : 53
3010 : 4
1010 : 13
4633 : 1
1003 : 60
1006 : 19
3030 : 11
1014 : 18
3017 : 151
3013 : 262
3011 : 22
3014 : 432
1001 : 5
--------------------2019/9/15 19:09:58----------------
1011 : 24
4418 : 1
205 : 10
3018 : 58
3010 : 14
1010 : 19
4633 : 2
1003 : 28
1006 : 23
3030 : 18
1031 : 6
1000 : 1
4464 : 2
3017 : 155
3013 : 333
3011 : 43
3014 : 420
--------------------2019/9/15 19:14:58----------------
4004 : 1
1011 : 100
1025 : 2
1028 : 1
1026 : 1
4017 : 1
1018 : 1
81 : 3
205 : 11
3018 : 61
3010 : 7
1010 : 44
4633 : 3
1003 : 25
1006 : 56
3030 : 2
4629 : 1
1031 : 9
1000 : 4
4464 : 1
1030 : 2
3017 : 239
3013 : 320
3011 : 32
3014 : 442
1001 : 3
1032 : 4
82 : 1
3202 : 1
--------------------2019/9/15 19:19:58----------------
4004 : 1
1015 : 1
1004 : 1
1011 : 28
4017 : 1
1018 : 1
81 : 2
205 : 19
3018 : 108
3010 : 9
1010 : 26
4633 : 4
1003 : 21
1006 : 100
3019 : 143
3030 : 22
4629 : 29
1014 : 5
3024 : 84
1000 : 4
4464 : 1
3017 : 316
3013 : 575
3011 : 84
3014 : 420
1001 : 18
82 : 2
3202 : 2
--------------------2019/9/15 19:24:58----------------
1011 : 24
205 : 14
3018 : 83
3010 : 5
1010 : 16
4633 : 5
1003 : 40
1006 : 50
3019 : 134
3030 : 18
4629 : 8
1014 : 6
3024 : 15
1000 : 1
3017 : 152
3013 : 553
3011 : 55
3014 : 481
1001 : 5
82 : 1
3202 : 1
--------------------2019/9/15 19:29:58----------------
205 : 11
3018 : 91
3010 : 2
1006 : 27
3019 : 216
4629 : 2
3017 : 115
3013 : 416
3011 : 63
3014 : 251
1001 : 6
--------------------2019/9/15 19:34:58----------------
1011 : 5
205 : 9
3018 : 104
3010 : 8
1010 : 4
4633 : 3
1006 : 21
3019 : 229
3030 : 1
4629 : 167
4464 : 1
3017 : 106
3013 : 278
3011 : 27
3014 : 232
1001 : 18
--------------------2019/9/15 19:39:58----------------
205 : 5
3018 : 79
3010 : 2
1006 : 6
3019 : 61
4629 : 294
4464 : 1
3017 : 54
3013 : 72
3011 : 14
3014 : 239
--------------------2019/9/15 19:44:58----------------
4004 : 2
1011 : 23
4017 : 2
1018 : 2
81 : 4
205 : 4
3018 : 29
3010 : 11
1010 : 5
4633 : 1
1006 : 52
4629 : 293
1000 : 7
3017 : 98
3013 : 98
3011 : 13
3014 : 87
1001 : 2
--------------------2019/9/15 19:49:58----------------
1011 : 7
81 : 1
205 : 5
3018 : 37
3010 : 4
1010 : 15
4633 : 1
1006 : 17
4629 : 293
1031 : 5
3024 : 9
4464 : 3
3017 : 107
3013 : 159
3011 : 20
3014 : 103
1001 : 1
82 : 1
3202 : 1
--------------------2019/9/15 19:54:59----------------
4031 : 3
4041 : 1
4416 : 1
1011 : 8
4017 : 2
1018 : 2
81 : 2
205 : 4
3018 : 80
3010 : 5
1010 : 7
1006 : 70
4629 : 293
1115 : 1
3024 : 53
3017 : 120
3013 : 44
3011 : 12
3014 : 186
1001 : 4
--------------------2019/9/15 19:59:59----------------
4031 : 1
4416 : 1
4520 : 1
1011 : 11
4017 : 1
1018 : 1
81 : 1
205 : 10
3018 : 34
3010 : 13
1010 : 23
4633 : 2
1003 : 3
1006 : 48
3030 : 2
4629 : 58
1014 : 26
3024 : 18
1000 : 2
3017 : 197
3013 : 499
3011 : 67
3014 : 84
1001 : 3
--------------------2019/9/15 20:04:59----------------
1015 : 1
1004 : 2
1002 : 1
1011 : 40
1012 : 3
1013 : 3
205 : 7
3018 : 7
3010 : 14
1010 : 29
4633 : 7
1003 : 3
1006 : 77
3025 : 1
3030 : 10
4629 : 22
1115 : 2
1014 : 9
1000 : 4
1024 : 2
1023 : 2
3017 : 194
3013 : 411
3011 : 75
3014 : 20
1001 : 14
82 : 3
3202 : 3
--------------------2019/9/15 20:09:59----------------
4416 : 1
1011 : 8
81 : 2
205 : 9
3018 : 53
3010 : 12
1010 : 15
4633 : 2
1006 : 81
3025 : 5
3030 : 2
4629 : 78
1115 : 1
3024 : 25
1000 : 1
4464 : 1
3017 : 133
3013 : 380
3011 : 112
3014 : 135
1001 : 19
82 : 1
3202 : 1
1060 : 1
--------------------2019/9/15 20:14:59----------------
1011 : 19
81 : 4
205 : 9
3010 : 8
1010 : 27
4633 : 1
1003 : 2
1006 : 79
3030 : 6
4629 : 36
1014 : 10
1000 : 2
3017 : 210
3013 : 494
3011 : 81
1001 : 75
--------------------2019/9/15 20:19:59----------------
4004 : 1
4416 : 1
1011 : 28
1012 : 8
1013 : 8
4017 : 3
1018 : 3
81 : 6
205 : 7
3018 : 1
3010 : 20
1010 : 18
4633 : 4
1006 : 40
3025 : 4
3030 : 27
4629 : 2
1000 : 4
1009 : 2
4464 : 2
3017 : 195
3013 : 392
3011 : 65
3014 : 1
1001 : 52
82 : 4
3202 : 4
--------------------2019/9/15 20:24:59----------------
4004 : 6
4031 : 5
4041 : 3
1011 : 61
4017 : 11
1018 : 4
81 : 5
205 : 2
3018 : 31
3010 : 4
1010 : 72
4633 : 1
1003 : 1
1006 : 45
3025 : 11
3019 : 49
3030 : 6
1031 : 8
1046 : 4
3024 : 41
1000 : 6
1048 : 7
3017 : 84
3013 : 158
3011 : 39
1001 : 11
1032 : 1
--------------------2019/9/15 20:29:59----------------
545 : 2
1011 : 52
81 : 2
205 : 5
3018 : 4
3010 : 6
1010 : 100
1003 : 1
1006 : 13
3025 : 3
3019 : 11
3030 : 8
4629 : 2
1031 : 3
1046 : 1
1000 : 3
1048 : 1
3017 : 65
3013 : 295
3011 : 72
1001 : 111
82 : 4
3202 : 4
--------------------2019/9/15 20:34:59----------------
4004 : 1
1011 : 19
4017 : 2
1018 : 2
81 : 2
205 : 2
3018 : 1
1010 : 29
1003 : 1
1006 : 1
3025 : 1
3030 : 8
4629 : 1
1000 : 3
1009 : 1
3017 : 38
3013 : 154
3011 : 8
1001 : 3
82 : 3
3202 : 3
--------------------2019/9/15 20:39:59----------------
1011 : 47
4017 : 1
1018 : 1
81 : 2
205 : 5
3018 : 1
3010 : 1
1010 : 58
4633 : 1
1003 : 1
1006 : 12
3025 : 1
3030 : 11
1046 : 3
3024 : 1
1000 : 4
1009 : 1
1048 : 6
3017 : 57
3013 : 297
3011 : 39
1001 : 3
82 : 2
3202 : 2
--------------------2019/9/15 20:44:59----------------
1011 : 45
81 : 3
205 : 4
3010 : 14
1010 : 69
4633 : 1
1003 : 3
1006 : 15
3030 : 10
4629 : 1
1115 : 2
1046 : 2
1000 : 2
3017 : 167
3013 : 354
3011 : 58
1001 : 8
1032 : 11
82 : 1
3202 : 1
--------------------2019/9/15 20:49:59----------------
4004 : 5
4031 : 5
1004 : 2
4041 : 3
1011 : 4
4017 : 9
1018 : 3
81 : 3
205 : 4
1010 : 11
4633 : 2
1006 : 7
3030 : 3
3017 : 119
3013 : 180
3011 : 24
3014 : 3
1001 : 200
--------------------2019/9/15 20:54:59----------------
4004 : 1
4031 : 1
1011 : 13
4017 : 6
1018 : 6
81 : 6
205 : 4
3018 : 2
3010 : 2
1010 : 22
4633 : 3
1003 : 1
1006 : 3
3025 : 1
3019 : 39
1000 : 7
1009 : 3
3017 : 30
3013 : 386
3011 : 21
1001 : 4
1032 : 1
82 : 1
3202 : 1
--------------------2019/9/15 20:59:59----------------
1015 : 1
4031 : 1
545 : 2
1011 : 31
4418 : 6
4419 : 2
4421 : 2
4424 : 2
4460 : 4
4426 : 2
4461 : 2
4462 : 2
4017 : 2
1018 : 2
81 : 3
205 : 10
3018 : 47
3010 : 11
1010 : 22
4633 : 8
1003 : 8
1006 : 37
3025 : 13
3019 : 222
1014 : 1
1046 : 3
3024 : 46
1000 : 5
1009 : 1
1048 : 1
3017 : 114
3013 : 455
3011 : 55
1001 : 6
1032 : 1
82 : 1
3202 : 1
--------------------2019/9/15 21:04:59----------------
1011 : 60
4017 : 1
1018 : 1
81 : 3
205 : 7
3018 : 68
1010 : 24
4633 : 4
1003 : 5
1006 : 39
3025 : 18
3019 : 174
3030 : 1
1115 : 6
3024 : 37
1000 : 7
1009 : 1
3017 : 88
3013 : 206
3011 : 51
1001 : 13
82 : 3
3202 : 3
--------------------2019/9/15 21:09:59----------------
1011 : 33
81 : 3
205 : 6
3018 : 71
3010 : 4
1010 : 39
4633 : 6
1003 : 5
1006 : 60
3025 : 23
3019 : 161
4629 : 1
1115 : 1
1046 : 8
3024 : 34
1000 : 7
1048 : 2
3017 : 97
3013 : 215
3011 : 44
1001 : 10
82 : 1
3202 : 1
--------------------2019/9/15 21:14:59----------------
1110 : 10
1011 : 46
81 : 1
205 : 7
3018 : 70
3010 : 2
1010 : 13
4633 : 7
1006 : 23
3025 : 3
3019 : 203
1014 : 1
3024 : 15
1000 : 1
1048 : 1
3017 : 79
3013 : 189
3011 : 47
1001 : 7
--------------------2019/9/15 21:19:59----------------
4004 : 1
1110 : 1
1011 : 69
4017 : 1
1018 : 1
81 : 3
205 : 9
3018 : 52
3010 : 3
1010 : 59
4633 : 8
1006 : 49
3025 : 3
3019 : 160
3030 : 6
4629 : 3
1115 : 4
1014 : 15
3024 : 22
4464 : 1
3017 : 133
3013 : 343
4634 : 3
3011 : 73
1001 : 3
--------------------2019/9/15 21:24:59----------------
545 : 1
1011 : 39
81 : 1
205 : 5
3018 : 43
3010 : 13
1010 : 36
4633 : 7
1003 : 1
1006 : 36
3025 : 14
3019 : 45
3030 : 5
1014 : 7
3024 : 86
1000 : 4
4464 : 2
3017 : 114
3013 : 278
3011 : 50
1001 : 29
82 : 3
3202 : 3
--------------------2019/9/15 21:30:00----------------
4031 : 1
1011 : 13
4017 : 1
1018 : 1
81 : 1
205 : 6
3018 : 33
3010 : 4
1010 : 16
4633 : 3
1003 : 2
1006 : 45
3025 : 11
3019 : 117
3030 : 5
4629 : 5
1014 : 10
3024 : 44
1000 : 8
3017 : 165
3013 : 242
3011 : 40
1001 : 7
82 : 3
3202 : 3
--------------------2019/9/15 21:35:00----------------
1004 : 1
1011 : 9
81 : 1
205 : 7
3018 : 56
3010 : 2
1010 : 22
4633 : 3
1003 : 1
1006 : 39
3025 : 21
3019 : 125
3030 : 2
1046 : 4
3024 : 50
1000 : 5
1009 : 1
1024 : 1
1023 : 1
3017 : 148
3013 : 264
3011 : 30
3014 : 1
1001 : 15
1060 : 6
--------------------2019/9/15 21:40:00----------------
1011 : 5
81 : 1
205 : 5
3018 : 54
3010 : 3
1010 : 6
1006 : 32
3025 : 19
3019 : 153
4629 : 4
3024 : 44
1000 : 1
3017 : 86
3013 : 97
3011 : 70
1001 : 13
--------------------2019/9/15 21:45:00----------------
1011 : 24
4017 : 1
1018 : 1
81 : 2
205 : 6
3018 : 74
3010 : 10
1010 : 10
4633 : 2
1003 : 2
1006 : 65
3025 : 23
3019 : 135
3030 : 2
4629 : 2
3024 : 89
1000 : 9
1009 : 1
1048 : 1
3017 : 121
3013 : 129
3011 : 26
1001 : 17
--------------------2019/9/15 21:50:00----------------
81 : 6
205 : 7
3018 : 64
3010 : 8
1003 : 1
1006 : 21
3025 : 18
3019 : 79
4629 : 2
3024 : 109
1000 : 7
4464 : 1
3017 : 114
3013 : 177
3011 : 50
1001 : 26
--------------------2019/9/15 21:55:00----------------
81 : 3
205 : 4
3018 : 60
3010 : 5
1006 : 40
3025 : 18
3019 : 142
3024 : 49
1000 : 2
4464 : 1
3017 : 130
3013 : 88
3011 : 34
1001 : 18
--------------------2019/9/15 22:00:00----------------
81 : 2
205 : 5
3018 : 69
1010 : 4
4633 : 1
1006 : 12
3025 : 18
3019 : 146
3024 : 55
1000 : 1
3017 : 57
3013 : 67
3011 : 20
1001 : 4
--------------------2019/9/15 22:05:00----------------
81 : 1
205 : 6
3018 : 70
3010 : 3
1003 : 4
1006 : 7
3025 : 16
3019 : 149
3024 : 57
1000 : 1
1048 : 1
3017 : 96
3013 : 128
3011 : 56
1001 : 16
--------------------2019/9/15 22:10:00----------------
4004 : 1
4031 : 1
4012 : 1
1011 : 2
3015 : 1
4017 : 2
1018 : 2
81 : 3
205 : 7
3018 : 39
3010 : 8
1010 : 10
4633 : 2
1003 : 10
1006 : 12
3025 : 13
3019 : 51
3030 : 1
3024 : 61
1000 : 1
3017 : 162
3013 : 178
3011 : 121
3014 : 65
1001 : 28
82 : 1
3202 : 1
--------------------2019/9/15 22:15:00----------------
1011 : 18
1012 : 1
1013 : 1
81 : 2
205 : 5
3018 : 5
3010 : 7
1010 : 19
4633 : 2
1003 : 10
1006 : 19
3025 : 4
3019 : 12
3030 : 4
1000 : 16
4464 : 1
1048 : 5
3017 : 120
3013 : 157
3011 : 96
3014 : 153
1001 : 36
82 : 2
3202 : 2
--------------------2019/9/15 22:20:00----------------
1011 : 57
1025 : 1
1026 : 6
81 : 2
205 : 4
3010 : 20
1010 : 27
1006 : 8
3025 : 1
3019 : 2
3030 : 15
1000 : 17
1030 : 2
3017 : 121
3013 : 119
3011 : 92
1001 : 39
--------------------2019/9/15 22:25:00----------------
4004 : 1
1011 : 20
4017 : 1
1018 : 1
81 : 1
205 : 5
3018 : 8
3010 : 7
1010 : 28
4633 : 2
1006 : 6
3025 : 11
3019 : 39
3030 : 15
1031 : 4
3024 : 4
4464 : 1
3017 : 86
3013 : 315
3011 : 62
1001 : 3
82 : 5
3202 : 5
--------------------2019/9/15 22:30:00----------------
205 : 8
3018 : 33
3010 : 8
1010 : 5
1006 : 55
3025 : 14
3019 : 80
3030 : 21
3024 : 9
1000 : 1
3017 : 76
3013 : 357
3011 : 108
3014 : 36
1001 : 9
--------------------2019/9/15 22:35:01----------------
1025 : 18
1026 : 2
81 : 2
3010 : 4
1006 : 2
3030 : 22
1009 : 1
1030 : 1
3017 : 33
3013 : 34
3011 : 34
3014 : 2
--------------------2019/9/15 22:40:01----------------
1011 : 2
205 : 2
3010 : 1
1010 : 7
4633 : 2
1000 : 1
3017 : 60
3013 : 127
3011 : 11
1001 : 3
82 : 1
3202 : 1
--------------------2019/9/15 22:45:01----------------
4031 : 1
1011 : 7
4017 : 1
1018 : 1
81 : 1
205 : 2
3010 : 1
1010 : 9
4633 : 1
1006 : 4
3030 : 1
4464 : 1
3017 : 88
3013 : 89
3011 : 19
1001 : 6
--------------------2019/9/15 22:50:01----------------
1011 : 7
81 : 1
205 : 1
3010 : 6
1010 : 14
4633 : 1
1007 : 105
3017 : 33
3013 : 110
3011 : 20
3014 : 30
1001 : 1
--------------------2019/9/15 22:55:01----------------
4004 : 1
4416 : 1
4017 : 1
1018 : 1
81 : 1
205 : 1
3010 : 3
1010 : 4
4633 : 1
1046 : 3
1000 : 1
1007 : 39
3017 : 10
3013 : 14
3011 : 4
1001 : 2
82 : 2
3202 : 2
--------------------2019/9/15 23:00:01----------------
1011 : 3
205 : 4
1010 : 2
1006 : 2
3030 : 1
4629 : 7
1009 : 1
3017 : 25
3013 : 329
3011 : 37
1001 : 4
82 : 1
3202 : 1
--------------------2019/9/15 23:05:01----------------
205 : 3
3010 : 12
1006 : 1
3030 : 2
4629 : 2
3017 : 50
3013 : 209
3011 : 30
1001 : 7
--------------------2019/9/15 23:10:01----------------
1011 : 1
4017 : 1
1018 : 1
81 : 1
205 : 3
3018 : 4
3010 : 5
1010 : 1
4633 : 1
3025 : 1
3019 : 12
3030 : 17
1009 : 1
3017 : 38
3013 : 178
3011 : 56
1001 : 1
--------------------2019/9/15 23:15:01----------------
1011 : 20
205 : 2
3018 : 10
3010 : 2
1010 : 34
4633 : 3
1006 : 19
3025 : 1
3019 : 53
3030 : 1
1014 : 32
3024 : 2
4464 : 1
3017 : 29
3013 : 111
3011 : 15
1001 : 17
--------------------2019/9/15 23:20:01----------------
1011 : 3
4017 : 1
1018 : 1
81 : 1
205 : 4
3018 : 21
3010 : 1
1010 : 6
4633 : 1
1006 : 19
3025 : 8
3019 : 102
3030 : 3
4629 : 2
1009 : 1
3017 : 36
3013 : 150
3011 : 70
--------------------2019/9/15 23:25:01----------------
4004 : 1
4012 : 1
1011 : 6
1025 : 1
4017 : 1
1018 : 1
81 : 1
205 : 4
3010 : 16
1010 : 5
4633 : 2
1003 : 11
1006 : 12
3030 : 5
1000 : 7
3017 : 80
3013 : 126
3011 : 30
3014 : 73
1001 : 16
--------------------2019/9/15 23:30:01----------------
4012 : 2
1011 : 8
4017 : 1
1018 : 1
81 : 1
205 : 4
3018 : 19
3010 : 2
1010 : 4
4633 : 2
1003 : 7
1006 : 7
4629 : 2
1046 : 6
1000 : 6
1009 : 1
3017 : 32
3013 : 128
3011 : 37
3014 : 163
1001 : 14
--------------------2019/9/15 23:35:01----------------
1011 : 3
81 : 1
205 : 3
3010 : 1
1010 : 2
4633 : 1
1003 : 13
1006 : 12
1000 : 9
3017 : 107
3013 : 228
3011 : 1
--------------------2019/9/15 23:40:01----------------
4031 : 1
1011 : 13
4017 : 1
81 : 1
1010 : 6
1006 : 3
3017 : 1
3013 : 16
4634 : 8
3011 : 1
82 : 1
3202 : 1
--------------------2019/9/15 23:45:01----------------
--------------------2019/9/15 23:50:02----------------
4004 : 1
1011 : 29
4017 : 1
1018 : 1
81 : 1
1010 : 4
1006 : 2
3030 : 5
3013 : 5
--------------------2019/9/15 23:55:02----------------
